,date,building_1,building_10,building_11,building_12,building_13a,building_13b,building_13c,building_13d,building_13e,building_13f,building_15,building_16,building_17,building_18,building_19,building_2,building_20,building_21,building_22,building_23,building_24,building_25,building_26,building_27,building_28,building_29,building_30,building_31,building_32,building_33,building_35,building_36,building_37,building_38,building_3a,building_3b,building_3d,building_3e,building_4,building_40,building_41,building_42,building_43,building_44,building_45,building_46,building_47,building_48,building_5,building_50,building_53,building_54,building_56,building_59,building_6,building_61,building_62,building_63,building_64,building_67,building_68,building_69,building_7,building_70,building_72,building_73,building_74,building_75,building_76,building_77,building_8,building_80,building_81,building_82,building_84,building_85,building_86,building_87,building_88,building_89,building_9,building_90
594,20160604,,28803.0,9782.8,6591.0,5326.0,694.8999999999997,12385.0,7550.0,1994.0,,1796.0,3374.6999999999994,,28443.0,6229.2,,348.0,7221.0,148.99999999999997,,783.125,1199.099999999999,5217.000000000003,35820.0,63021.33294677734,677.0,4340.0,2084.0,707.0,0.0,3761.400000000001,4254.800000000001,21782.0,3832.5000000000014,2651.7999999999993,160.0999999999999,608.0,912.0,0.0,2063.0,2666.2,960.7999999999997,2688.0,6681.0,2120.0,2756.0,5448.0,4219.399999999998,1867.0,0.0,0.0,418.3999999999999,488.0,529.2999999999996,0.0,1456.8000000000006,36297.0,2056.29999923706,1870.0,3148.8,3855.0,3916.0,0.0,1115.9999999999998,24667.0,2848.9761390686017,672.0,39868.0,21288.0,17267.0,912.8000000000003,0.0,8266.5,44123.0,1993.0,14968.0,7585.1,5288.199999999999,1038.0000000000002,6950.9,1049.2999999999997,5290.0999999999985
595,20160605,,31788.0,9761.2,6660.0,5238.0,548.2999999999997,12228.0,7306.0,1960.0,,2041.0,3554.2000000000007,,11184.0,5984.100000000001,,364.0,7182.0,149.09999999999997,,747.0625,1208.5999999999995,4599.999999999999,34850.0,63553.213928222656,687.0,3456.0,2046.0,785.0,0.0,3772.0000000000014,4284.999999999999,21491.0,4605.300000000003,2775.599999999999,165.99999999999991,864.0,912.0,0.0,2229.0,2617.800000000001,967.2,2790.0,6637.0,2072.0,2750.0,4983.0,4484.6,1946.0,0.0,0.0,473.39999999999986,739.0,494.8000000000003,0.0,1511.9999999999989,35643.0,2490.499999999999,1462.0,2753.2000000000007,3842.0,3465.0,0.0,1158.7,25396.0,3313.473052978514,640.0,38316.0,21002.0,17359.0,931.5999999999988,0.0,8731.0,41708.0,2504.0,15358.0,8257.1,5203.200000000002,1085.6000000000006,6894.900000000002,2568.800000000001,5131.399999999999
596,20160606,,51410.0,16948.799999999996,11974.0,7080.0,912.7000000000003,15926.0,10582.0,3102.0,,4645.0,4052.800000000001,,0.0,8198.3,,680.0,9296.0,559.7999999999997,,861.75,1616.7999999999995,10817.600000000002,47710.0,66192.45593261719,689.0,7837.0,3212.0,1068.0,537.6000000000008,4649.800000000001,5883.000000000001,34851.0,6294.9,5998.2,337.80000000000007,2016.0,1620.0,0.0,4269.0,3798.6,983.1999999999997,2722.0,6583.0,2100.0,2785.0,5913.0,4197.0999999999985,4352.0,67.6,0.0,589.3999999999999,1581.0,764.3,0.0,1743.6000000000006,42493.0,4658.599998474119,3472.0,4805.200000000002,6345.0,5491.0,0.0,2876.1000000000013,37392.0,4034.645578384399,2209.0,47072.0,25355.0,21119.0,1375.1999999999991,0.0,7942.5,51320.0,4695.0,13946.0,11344.8,5242.199999999999,1094.1999999999996,6928.500000000001,770.2,5252.2
597,20160607,,50629.0,17226.00000000001,11849.0,6988.0,845.5000000000001,16517.0,10333.0,3142.0,,4569.0,4047.0,,0.0,7936.2000000000035,,652.0,9165.0,823.8,,819.3125,1636.4999999999993,12130.700000000004,50240.0,66738.99200439452,685.0,9089.0,3455.0,1092.0,499.19999999999925,4834.9,6102.3,32749.0,5967.000000000003,5866.800000000002,418.2000000000001,1848.0,1608.0,0.0,4155.0,3820.0000000000014,966.0999999999997,2734.0,6660.0,2119.0,2747.0,5785.0,4526.2000000000035,4497.0,57.2,0.0,584.2999999999995,1665.0,771.8000000000004,0.0,1884.7999999999988,43346.0,4584.800033569334,3091.0,5078.399999999998,5872.0,5882.0,0.0,3005.1000000000013,37038.0,3945.054893493651,2125.0,48109.0,24877.0,21299.0,1387.9999999999984,0.0,7945.5,53946.0,4471.0,14354.0,11062.200000000004,5387.4,1162.8999999999996,7345.5999999999985,1287.8999999999996,5101.800000000002
598,20160608,,49707.0,17032.800000000007,11690.0,6890.0,798.4,15886.0,9686.0,3059.0,,4867.0,4059.200000000001,,0.0,8101.300000000002,,692.0,9534.0,934.3000000000008,,792.375,2039.8,11634.600000000004,49630.0,65817.68786621094,684.0,8753.0,3552.0,1064.0,499.19999999999925,4770.999999999999,6065.100000000001,34248.0,5798.000000000003,5804.6,388.4,2036.0,1580.0,0.0,4165.0,3984.0,1007.5000000000006,2788.0,6783.0,1929.0,2784.0,5563.0,4422.300000000001,4186.0,60.49999999999999,0.0,930.4000000000003,1523.0,837.9,0.0,1839.6,43266.0,4625.699981689451,3329.0,4980.4000000000015,5570.0,5930.0,0.0,2873.9,38448.0,3757.9844951629625,2205.0,49413.0,26126.0,21222.0,1518.7999999999995,0.0,7762.0,53526.0,4546.0,13878.0,11052.4,4983.2000000000035,1146.0000000000002,7546.5999999999985,1263.9,5335.1
599,20160609,,49453.0,15870.4,11948.0,7190.0,866.6999999999997,16200.0,10055.0,3190.0,,5092.0,3993.300000000001,,0.0,5535.199999999998,,662.0,8960.0,239.19999999999985,,827.0625,1572.099999999999,11229.9,49120.0,64889.24102783201,682.0,8855.0,3327.0,760.0,499.19999999999925,4583.0,5762.999999999999,22589.0,3750.300000000001,5826.800000000002,369.40000000000015,1932.0,1576.0,7692.0,3027.0,3945.8,973.9,2824.0,6807.0,2123.0,2756.0,5628.0,4325.200000000002,3714.400000000001,52.1,0.0,1238.1,1449.0,858.4000000000003,0.0,1869.2,42883.0,4497.9999771118155,2276.0,4840.4,5350.0,5883.0,0.0,2783.6000000000013,38847.0,3508.92706298828,1930.0,49955.0,25537.0,21356.0,1305.9999999999993,0.0,7803.0,39508.0,4566.0,10902.0,7824.8,5067.700000000002,1126.5999999999995,7017.0999999999985,994.8999999999997,5146.299999999998
600,20160610,,45411.0,15662.8,3286.0,7166.0,737.3999999999997,13351.0,9849.0,2968.0,,4454.0,3367.7000000000007,,0.0,6950.200000000007,,730.0,8452.0,768.6000000000001,,888.0,1646.4,10533.999999999998,47680.0,65402.44982910156,671.0,1795.2,3323.0,812.7,499.19999999999925,3677.2,5782.299999999998,32185.0,6372.800000000002,5258.2,376.0000000000003,1864.0,1416.0,20891.0,3800.0,3872.0,972.7,2663.0,6536.0,1973.0,2736.0,5588.0,4330.500000000001,1808.0,59.00000000000001,0.0,1196.8,1431.0,865.0,0.0,1451.5,41978.0,4419.599979400633,3324.0,4685.5999999999985,5540.0,5711.0,0.0,2723.0000000000023,38774.0,3633.258852005003,1708.0,37959.2,25762.0,20827.0,1378.8000000000006,1.0,7798.0,44622.99999999999,4218.0,14292.0,10885.400000000003,4079.8,1066.7000000000003,6332.599999999989,875.7999999999993,4872.999999999999
601,20160611,,26635.0,11152.799999999996,7143.0,5334.0,531.0999999999998,15520.000000000002,7806.0,1878.0,,1015.0,3726.3999999999987,,0.0,7174.699999999998,,380.0,7049.0,146.7,,910.875,1154.6999999999996,5255.200000000002,34940.0,64264.305969238274,611.0,1148.4,2369.0,685.3,499.19999999999925,3910.1,4734.000000000001,22533.0,4894.800000000005,1495.5999999999995,283.8000000000003,620.0,928.0,13007.0,1880.0,2804.0000000000014,941.1999999999997,2659.0,6675.0,2005.0,2625.0,5269.0,4603.799999999998,1900.0,0.0,0.0,517.9,425.0,795.5000000000001,0.0,1567.8,36316.0,2296.899993896483,1804.0,2769.5999999999995,2525.0,3619.0,0.0,1138.9000000000005,27318.0,3578.198930740355,780.0,38219.8,20422.0,17265.0,773.1999999999997,0.0,7439.0,44665.0,1799.0,14490.0,8404.300000000005,4936.699999999999,1047.6999999999996,6259.19999999999,2143.1,5032.5
602,20160612,,29962.0,10384.799999999994,7535.0,6367.7,624.4,17706.2,8077.0,1864.0,,1136.0,4086.300000000001,,0.0,7770.100000000001,,396.0,7031.0,404.7000000000001,,925.0625,1313.0999999999995,4228.2,33960.0,64848.45886230468,598.0,1026.4,2113.0,701.0,499.19999999999925,3931.4,4710.6,22964.0,5312.4000000000015,2612.299999999998,258.3999999999997,648.0,1179.1,13316.0,1784.0,2706.2,1021.7999999999993,2303.2000000000007,6910.0,2106.0,2076.4,4848.0,4225.499999999999,1900.0,0.0,0.0,508.20000000000084,404.0,459.00000000000017,0.0,1702.2000000000005,35892.0,2655.1000061035143,1369.0,2391.2,1691.0,3198.0,0.0,1134.4,28283.0,3880.7089462280255,748.0,37751.0,22618.0,19339.0,1153.6,0.0,7709.5,45067.0,2559.0,13184.8,8264.500000000002,5292.4000000000015,1051.8,6259.19999999999,2619.7000000000007,5020.800000000001
603,20160613,,47596.0,16574.4,11575.0,8039.9,499.8,19892.3,10502.0,3125.0,,4229.0,4446.500000000001,,0.0,9097.700000000006,,384.0,8872.0,1051.9,,1146.9375,1874.3,7698.799999999998,48470.0,68078.56604003906,654.0,7849.0,2812.0,969.0,499.19999999999925,4317.200000000002,6455.600000000002,38260.400000000016,11434.2,4674.700000000002,232.40000000000043,1696.0,1810.1,21292.0,4316.0,3961.8,1080.8,2708.8,6667.0,1920.0,2341.600000000001,5854.200000000003,3940.5,3852.0,91.5,0.0,508.80000000000086,3815.400000000002,618.8999999999997,0.0,1798.7000000000005,39746.0,4629.8999938964835,3632.0,4438.4000000000015,5517.0,4937.0,0.0,3224.9,39979.0,4207.893648147582,2242.0,46326.0,26621.0,23329.0,2015.5,0.0,7995.0,52739.0,5140.0,14572.8,11199.6,4101.299999999998,959.7,6259.19999999999,615.9,5612.300000000002
604,20160614,,50732.0,19465.6,8622.7,7172.6,660.7999999999995,19737.5,10206.0,4184.0,,4379.0,4557.799999999998,,0.0,8966.899999999998,,384.0,8976.0,1161.3,,1039.625,1796.7999999999984,11242.4,40372.0,68974.63507080077,651.0,8496.0,3754.0,1036.0,499.19999999999925,4477.2,6588.400000000002,39542.6,7429.0999999999985,5724.199999999999,207.29999999999993,1804.0,2002.8,18739.0,4408.0,4208.4000000000015,940.7000000000006,2730.0,6710.0,2012.0,2835.0,6724.800000000001,4597.9,3925.0,72.2,0.0,553.3000000000003,2668.600000000001,984.0000000000003,0.0,1440.0999999999995,40140.0,4696.199989318846,3043.0,4453.199999999998,5569.0,5462.0,0.0,3944.800000000002,38890.6,4137.5174369812,2177.0,36455.0,25496.0,21312.0,2376.899999999997,0.0,7827.399999999996,54299.0,6344.0,16402.4,12516.7,5501.200000000003,1186.4,6259.19999999999,897.4999999999999,3586.300000000001
605,20160615,,49674.0,19321.6,12494.3,7272.0,770.8999999999994,16528.0,10747.2,3068.0,,4467.0,4617.8,,0.0,8782.599999999999,,780.7,8509.0,447.70000000000016,,1039.1875,1977.3999999999994,14085.000000000002,38538.0,67468.09802246094,733.0,7786.6,4202.0,1045.1,499.19999999999925,4395.099999999997,6127.8,35071.8,6590.500000000006,6948.499999999997,428.0000000000003,2283.0000000000005,1650.8,21416.0,3959.0,4534.4000000000015,928.4000000000008,2645.0,6776.0,1892.0,2339.5,6210.0,4381.700000000002,4040.0,70.8,0.0,585.8,1424.0,762.9000000000002,0.0,1385.4999999999989,38583.0,4859.399971008295,3631.0,4562.000000000001,7144.9000000000015,5442.0,0.0,3563.8,39462.2,4173.3446102142325,1919.0,36480.0,26270.0,21883.0,1980.2999999999995,0.0,7964.500000000007,59065.7,5111.0,12864.0,11341.400000000007,5024.0999999999985,1000.3000000000003,6250.000000000008,584.3999999999999,3752.9
606,20160616,,50199.0,24720.0,13798.0,7240.0,880.8000000000003,17127.3,10285.4,3346.0,,4896.899999999999,4851.199999999999,,0.0,8734.899999999998,,739.7,8987.0,698.5000000000001,,956.75,1873.5,9626.4,35611.0,67724.7647705078,733.0,6824.7,4551.0,1320.3,499.19999999999925,4312.299999999998,5666.9000000000015,40141.4,5027.6000000000095,6425.2,393.4,2560.8,1645.4,21538.0,4458.0,5276.5999999999985,918.7000000000007,2650.0,6755.0,1805.5,2427.4,5686.0,5238.0,4496.0,118.0,0.0,643.0999999999998,1792.0,722.2999999999997,0.0,1357.5000000000002,37026.0,4560.399997711181,3546.0,4605.199999999998,8067.0,6078.0,0.0,3973.1,34474.1,3488.6371307373033,1585.0,36480.0,23197.0,21303.0,1944.7,0.0,8037.799999999997,62263.8,5127.0,14602.0,11102.199999999995,5356.3,1095.6,6249.600000000009,545.8000000000002,4243.5
607,20160617,,44252.0,22323.19999999999,11260.0,7046.4000000000015,893.4,18010.7,8152.9000000000015,3285.0,,4052.9,4267.700000000002,,0.0,6358.7,,486.30000000000007,8540.0,712.2000000000003,,905.625,1556.9,6974.9000000000015,32686.0,66502.88867187499,672.0,3473.5,3628.0,1353.6,499.19999999999925,4230.100000000001,5206.000000000001,32140.0,5079.000000000006,3385.9,375.8,2072.6,1852.8,21283.0,4092.799999999999,4848.199999999999,908.8999999999992,2601.0,4698.9,1685.2999999999995,1894.2,3034.0999999999976,4905.299999999998,5597.2,48.7,0.0,601.2999999999997,1432.8,446.70000000000084,0.0,1329.2999999999984,35466.0,4251.8999786376935,2351.8,2124.1,6327.500000000001,5204.0,0.0,2902.2,29486.099999999995,3403.9774188995348,1250.0,36480.0,24765.0,21163.0,1378.6,0.0,8110.8000000000075,56534.9,2262.0,14266.0,11517.2,5232.200000000002,1014.1999999999997,6249.600000000009,416.8,4734.0
608,20160618,,26675.0,10539.2,6655.0,5733.5999999999985,385.60000000000014,11949.0,7354.5,3694.0,,1472.1999999999996,3684.200000000001,,0.0,6632.3,,307.2999999999999,7317.0,151.4,,912.625,1408.5999999999988,5350.699999999999,35233.0,64469.947021484375,604.0,4189.2,2708.0,716.0,499.19999999999925,5309.700000000002,4740.800000000001,21260.0,5130.200000000002,3462.2,157.99999999999997,1584.3,1183.0,14514.0,1907.2,2700.400000000001,1150.5000000000002,2543.0,5953.299999999998,1960.2,2482.9,3199.5,4572.4000000000015,6413.199999999999,0.0,0.0,526.8999999999997,480.2000000000001,441.6000000000007,0.0,1301.300000000002,33909.0,2339.9000091552725,1989.2,2020.3000000000006,4588.1,3278.0,0.0,1665.3,28154.0,3314.961595535277,922.0,36480.0,21804.0,17150.0,1193.5999999999995,0.0,7815.0,50806.0,2033.0,13366.0,10329.6,5043.0999999999985,1056.4999999999989,6249.600000000009,288.19999999999993,5558.799999999998
609,20160619,,29670.0,10407.599999999997,6600.0,5184.0,405.40000000000015,11967.0,7420.0,4003.0,,1136.0,3414.8999999999987,,0.0,6832.199999999998,,312.0,7286.9000000000015,145.50000000000006,,897.75,1229.299999999999,4771.2,33890.0,64955.849914550774,593.0,3270.0,2203.0,692.0,499.19999999999925,6829.4000000000015,4620.7999999999965,21943.0,4268.700000000002,3529.6,154.59999999999997,1096.1,1099.4999999999998,13713.0,1820.0,2701.8,1165.8,2593.0,6618.5999999999985,2003.0,2531.0,5142.4,4861.699999999999,4663.200000000002,0.0,0.0,402.3,516.0,468.8000000000001,0.0,1337.1000000000004,35686.0,2855.100002288817,1700.0,2080.400000000001,2848.7999999999993,3228.0,0.0,1176.3999999999996,25462.1,2977.8090209960924,775.0,37617.0,19585.0,17244.0,1192.7999999999988,0.0,7643.0,46145.6,2001.0,13204.0,8820.999999999998,5655.300000000001,976.6,6686.499999999997,1481.0,4806.9000000000015
610,20160620,,49797.0,18185.4,12943.300000000005,7120.0,917.8,16484.9,10672.3,4314.0,,4944.199999999999,3762.199999999999,,0.0,8596.500000000002,,870.8000000000002,6907.0,968.6,,884.0,1732.9999999999993,10929.400000000003,47410.0,68528.61895751952,596.0,4390.4,4124.0,981.0,499.19999999999925,7033.299999999998,7426.799999999998,34581.3,6446.8000000000075,6204.199999999999,393.79999999999984,1967.2,1016.3000000000003,22274.1,4404.0,3750.6,1211.8000000000004,2365.6999999999994,7050.9000000000015,1851.6,2434.0,4501.500000000001,3913.5,2913.4,78.10000000000002,0.0,545.2000000000002,2054.4,765.0,0.0,1608.8000000000009,47607.0,5061.200016021728,3525.4,4742.599999999995,5502.7,6088.0,0.0,2184.1,27471.7,4294.714553833006,2556.0,47411.0,23464.0,21278.0,1584.8000000000006,0.0,8278.5,50012.1,5605.0,13004.0,11409.699999999993,4729.800000000001,1017.4,6449.400000000002,492.40000000000015,4402.700000000002
611,20160621,,50179.0,16579.0,15473.699999999995,6950.0,1027.9999999999998,15652.1,10266.7,4101.0,,6331.8,3941.799999999999,,0.0,8429.4,,874.2,8997.1,482.39999999999986,,843.8125,1784.0,11474.8,48630.0,67739.55389404295,582.0,9798.6,4042.0,1064.0,499.19999999999925,6145.1,7363.000000000003,35645.7,6700.100000000001,5681.4000000000015,379.19999999999993,1984.0,1592.2,21466.9,4287.0,4243.600000000002,1238.1999999999991,2576.5,6509.5,1938.4,3092.0,5231.5,4326.5999999999985,4439.0,100.6,0.0,564.0000000000006,1493.6,665.4999999999999,0.0,1785.6,43824.0,4689.599956512448,3189.6,5391.7999999999965,5975.0,6430.0,0.0,3492.300000000001,36351.6,4597.292865753173,2180.0,47130.0,22835.0,21507.0,1595.6,0.0,7856.0,52364.9,5004.0,12900.0,12053.2,5266.0,1159.2999999999993,7753.399999999998,890.9999999999999,4746.7000000000035
612,20160622,,48903.0,16526.800000000007,11393.0,6848.0,765.9,15704.0,10033.0,3302.0,,3978.0,3915.1000000000013,,0.0,8164.499999999997,,816.0000000000001,8843.0,179.10000000000008,,862.9375,1826.0999999999995,11000.400000000005,48450.0,68075.27032470702,607.0,8340.0,3585.0,1156.0,499.19999999999925,7664.9000000000015,6892.900000000002,34438.0,6054.000000000004,5843.599999999998,378.80000000000007,1780.0,1592.0,20897.0,4169.0,3882.199999999999,1216.7,2519.0,6077.0,1981.0,2380.0,5316.0,3898.9,4014.0,89.69999999999996,0.0,508.90000000000015,1671.0,662.7999999999997,0.0,1760.0,42566.0,4830.800060272215,3570.0,3926.800000000001,5601.0,5171.0,0.0,2634.100000000001,35134.0,4787.7554321289035,2124.0,48151.0,24160.0,21456.0,1641.5999999999995,0.0,7684.0,53764.0,4733.0,12050.0,11430.600000000004,4966.5,1069.9,6137.6,545.9999999999999,5014.200000000002
613,20160623,,50461.0,16726.000000000007,11136.0,6580.0,832.6,15575.0,10741.0,3285.0,,4052.0,3540.3999999999987,,0.0,8495.800000000003,,926.0,9044.0,353.10000000000014,,854.6875,1828.3999999999994,10485.700000000004,47750.0,69357.57403564452,603.0,8495.0,3591.0,984.0,499.19999999999925,7832.900000000002,6254.299999999997,34451.0,6421.000000000004,5673.4,418.00000000000006,1740.0,1608.0,19792.0,4471.0,4156.000000000001,1176.6,2383.0,6010.0,1807.0,2377.0,5915.0,4116.199999999998,4232.0,114.6,0.0,578.9999999999999,1580.0,750.0,0.0,1834.2000000000005,42639.0,4376.2000274658185,3568.0,4246.800000000002,5371.0,5145.0,0.0,2505.4,34695.0,5403.934532165525,2356.0,49265.0,23840.0,21365.0,1609.6000000000006,0.0,7542.0,53920.0,4993.0,12278.0,11937.400000000005,5244.700000000002,969.8000000000003,6137.699999999998,560.4000000000002,5221.4000000000015
614,20160624,,46447.0,15974.4,10812.0,6788.0,770.4999999999999,15642.0,11209.0,3296.0,,3638.0,3279.8,,0.0,9674.199999999997,,864.0,9451.0,933.2000000000003,,881.625,1676.3999999999994,9417.8,45210.0,68850.00994873045,617.0,7429.0,3308.0,1033.0,499.19999999999925,7691.999999999997,6721.699999999998,36675.0,8585.400000000001,5364.999999999999,334.0000000000001,1760.0,1568.0,19486.0,4845.0,4280.000000000001,1290.9999999999998,2448.0,6509.0,1747.0,2242.0,5828.0,3932.3,3932.0,113.2,0.0,508.29999999999967,1780.0,678.9000000000002,0.0,1705.5999999999995,42327.0,4405.100025177,3531.0,4501.200000000002,5511.0,5232.0,0.0,2552.8,36033.0,5567.143997192382,2414.0,46812.0,23679.0,21203.0,1719.9999999999998,0.0,7336.5,52960.0,4538.0,12212.0,11338.000000000002,5186.800000000001,981.0,6261.199999999999,649.8999999999999,4618.4
615,20160625,,25158.0,10211.599999999997,3404.0,5288.0,399.5,12182.0,8345.0,2152.0,,1306.0,3150.8,,0.0,8264.7,,544.0,7294.0,186.90000000000003,,738.5,1475.9999999999993,4021.299999999999,31230.0,65674.34600830077,597.0,1802.0,2412.0,830.0,499.19999999999925,6662.500000000003,4584.199999999999,23234.0,6147.700000000003,3142.2,194.8,856.0,935.0,11875.0,1894.0,2961.7999999999993,1267.2,2368.0,6301.0,1760.0,2209.0,3256.0,4070.900000000001,2115.0,0.0,0.0,431.29999999999984,467.0,445.9000000000008,0.0,1613.1999999999994,35619.0,2347.099981307982,1869.0,2554.0,2739.0,2928.0,0.0,1481.0999999999995,26555.0,4000.941959381102,759.0,36929.0,18421.0,17053.0,1023.6000000000003,0.0,7151.5,45152.0,1509.0,11552.0,9046.1,4847.699999999999,916.4999999999997,6060.600000000001,908.0,4176.4000000000015
616,20160626,,28790.0,10548.400000000003,5273.0,5340.0,439.09999999999985,12290.0,8113.0,2223.0,,1499.0,3077.200000000001,,0.0,8065.500000000003,,544.0,7287.0,180.90000000000015,,743.625,1266.4999999999989,3486.800000000001,30230.0,66623.50311279298,597.0,1759.0,2316.0,784.0,499.19999999999925,6698.800000000002,5085.0999999999985,24314.0,6251.300000000004,3089.6000000000013,160.6,816.0,957.0,13345.0,1929.0,2944.0,1300.9,2348.0,5832.0,1892.0,2234.0,4292.0,4087.200000000001,2121.0,0.0,0.0,495.70000000000016,496.0,471.20000000000033,0.0,1955.5999999999995,35748.0,2564.6999759674068,0.0,2452.8,2748.0,3011.0,0.0,1414.5999999999995,26405.0,4535.637538909911,788.0,36952.0,19915.0,17305.0,1131.6000000000013,0.0,7116.5,45421.0,1453.0,11680.0,8864.099999999999,5036.199999999999,865.6,6217.000000000001,2297.999999999999,4482.3
617,20160627,,52036.0,17643.999999999996,11241.0,6958.0,685.6000000000001,15952.0,11105.0,3218.0,,3761.0,3690.900000000001,,0.0,9361.899999999994,,888.0,9153.0,157.0999999999998,,892.1875,1977.3,9888.3,44590.0,69064.70690917967,644.0,6043.0,3816.0,1293.0,499.19999999999925,7653.700000000003,6748.100000000001,39737.0,8203.2,5757.200000000003,373.2000000000001,1800.0,1636.0,20411.0,5137.0,4008.400000000001,1272.2000000000005,2317.0,5713.0,1792.0,2027.0,6191.0,4174.3,4351.0,126.79999999999998,0.0,1292.8000000000004,2329.0,789.7999999999997,0.0,1800.3999999999987,581940.0,4878.499996185301,2387.285714285714,4054.8,5478.0,5141.0,0.0,2935.300000000001,37206.0,5427.746906280516,2568.0,46637.0,22712.0,21092.0,1981.2000000000005,0.0,7520.5,53434.0,2831.0,11744.0,11379.1,5129.7,911.4999999999997,6652.199999999999,551.6000000000001,4681.4000000000015
618,20160628,,47976.0,15999.6,11475.0,6832.0,672.6,15839.0,10407.0,3175.0,,4242.0,3870.699999999999,,0.0,8929.800000000001,,958.0,8869.0,155.79999999999987,,990.5,1738.2999999999995,10160.399999999996,45350.0,66735.95202636717,639.0,6688.0,3842.0,1215.0,499.19999999999925,7633.700000000003,6294.8,37794.0,7786.700000000003,5957.200000000003,392.99999999999983,1812.0,1632.0,20512.0,4530.0,4231.600000000002,1269.6000000000004,2190.0,5497.0,1765.0,1901.0,5650.0,3837.1,4326.0,69.39999999999999,0.0,1023.6999999999997,1729.0,809.3000000000002,0.0,1727.200000000001,855800.0,4906.799972534179,3490.0,4084.800000000002,5662.0,4921.0,0.0,2998.0,36741.0,4968.055778503417,2233.0,47533.0,25269.0,21788.0,1799.9999999999993,0.0,7766.5,54303.0,2922.0,11022.0,11518.000000000002,4638.000000000001,848.1000000000001,6274.9000000000015,1005.0999999999997,4537.9000000000015
619,20160629,,48318.0,15435.999999999998,11472.0,6602.0,726.3000000000002,15408.0,9985.0,3064.0,,4211.0,4070.5,,0.0,8372.0,,904.0,9109.0,205.5000000000001,,975.375,1819.099999999999,10168.5,45210.0,67681.15777587889,665.0,6616.0,3478.0,1197.0,499.19999999999925,7524.800000000001,6192.7,35701.0,7189.900000000002,5560.999999999999,387.8000000000001,1892.0,1698.0,19651.0,4248.0,4222.199999999999,1294.8999999999996,2249.0,5363.0,1771.0,1852.0,5436.0,3542.400000000001,4286.0,72.89999999999998,0.0,470.3999999999992,1456.0,746.4999999999997,0.0,1652.3999999999994,850700.0,4542.50001144409,4000.0,4345.2,5300.0,5251.0,0.0,2874.2000000000007,34075.0,4977.664165496825,2166.0,49323.0,25348.0,21532.0,1738.8,0.0,7865.5,55804.0,2655.0,10908.0,11584.3,4822.300000000001,794.6999999999997,6420.700000000003,640.3999999999999,4305.4000000000015
620,20160630,,48738.0,16641.199999999993,11266.0,6842.0,738.5000000000001,15759.0,10027.0,3432.0,,3610.0,3860.199999999999,,0.0,8902.5,,968.0,9140.0,386.3999999999999,,914.4375,1982.599999999999,9051.7,44640.0,68835.32305908202,651.0,6767.0,3786.0,1040.0,499.19999999999925,7740.900000000002,6589.2,36833.0,7413.100000000002,5748.000000000003,411.99999999999983,1732.0,1735.0,20679.0,4982.0,4237.799999999998,1391.0000000000007,2268.0,5700.0,1713.0,1964.0,5737.0,3737.799999999999,4224.0,112.1,0.0,470.3999999999992,1986.0,674.6,0.0,1528.7999999999995,861180.0,4585.799991607664,4418.0,4275.6,5536.0,4758.0,0.0,2865.2000000000007,34298.0,5380.824520111083,2286.0,47121.0,24787.0,21634.0,1751.200000000001,0.0,7962.0,55154.0,2633.0,11310.0,11589.2,4729.899999999999,833.1000000000001,6144.5999999999985,741.8000000000003,4164.1
621,20160701,,42101.0,15044.399999999996,10854.0,6678.0,776.0999999999997,15382.0,9764.0,2933.0,,3765.0,3753.400000000001,,0.0,8817.500000000005,,968.0,8743.0,685.1999999999998,,792.5,2134.5,8987.800000000001,44800.0,66417.38024902342,641.0,6756.0,3527.0,1084.0,499.19999999999925,7708.0,6138.7,33869.0,7008.9,5422.799999999998,331.6,1596.0,1583.0,19688.0,4070.0,3858.2,1395.8000000000004,2225.0,5145.0,1702.0,1955.0,5996.0,3792.7,4041.0,88.7,0.0,474.1,1580.0,640.6000000000004,0.0,1562.0,832260.0,4437.699962615965,4075.0,4322.0,5473.0,4717.0,0.0,2747.2000000000007,34176.0,4169.0088958740225,2233.0,47118.0,24355.0,21278.0,1654.8000000000009,0.0,7880.0,55329.0,2380.0,10110.0,11501.699999999995,4872.000000000001,810.6000000000001,5502.499999999999,434.29999999999984,4216.0999999999985
622,20160702,,26627.0,9685.200000000006,3367.0,5254.0,667.4999999999999,12508.0,7701.0,2121.0,,1173.0,3240.300000000001,,0.0,6418.800000000002,,590.8,6769.0,160.39999999999995,,574.8125,1360.2999999999995,4130.300000000001,31220.0,62205.18994140624,643.0,1673.0,2618.0,746.0,0.0,6774.499999999999,4381.600000000001,20260.0,4049.6000000000013,3265.7000000000007,285.7999999999999,721.0,900.0,11768.0,1813.0,2825.7999999999993,1330.3,2244.0,5576.0,1689.0,1763.0,3679.0,3680.2,2156.0,0.0,0.0,431.8999999999999,512.0,693.4999999999997,0.0,1482.5999999999995,697760.0,2221.599994659423,2487.0,2354.7999999999993,2948.0,3140.0,0.0,1283.3,24153.0,3013.3972492218004,702.0,38239.10000000002,19420.0,17292.0,751.6000000000001,0.0,7566.0,44751.0,1426.0,10634.0,9041.600000000002,4731.200000000002,693.9,5313.4000000000015,1107.7000000000007,4088.1
